"Time"	"Austria"	"Belgium"	"Denmark"	"Finland"	"France"	"Germany"	"Greece"	"Ireland"	"Italy"	"Luxembourg"	"Netherlands"	"Portugal"	"Spain"	"Sweden"	"UK"	"EU"
09/04/10	141.17	132.8	134.31	144.57	140	147.53	169.93	139.48	160.67	148.9	133.39	165	154.14	150.92	167.31	147.76
09/11/10	140.99	132.6	131.89	141.6	138	147.12	168.07	139.43	160.67	150.7	133.47	160	149.04	152.72	166.28	146.05
09/18/10	141.1	132.5	131.88	143.24	137	145.42	168.26	137.52	166.1	148.1	133.34	156	145.53	156.32	164.45	145.25
09/25/10	136.99	129.9	129.41	143.28	135	142.2	167.33	137.33	165.22	145.1	129.68	155	143.96	156.44	160.3	143.05
10/02/10	134.6	127.5	126.28	147.79	131	140.75	167.14	137.43	163.96	144	127.75	153	141.07	156.68	158.16	140.79
10/09/10	135.6	127	126.23	148.43	129	140.75	165.29	133.68	160.97	143.3	127.67	149	136.26	155.14	154.81	138.79
10/16/10	134.45	127.4	126.19	148.24	128	140.64	165.29	133.63	158.38	144.2	127.53	147	133.63	158.84	153.37	137.57
10/23/10	135.02	127.2	126.18	148.69	128	140.97	165.84	130	157.24	144.8	125.71	146	133.23	157.71	151.44	136.9
10/30/10	134.89	127.5	126.21	148.57	128	141.83	165.84	130.05	153.9	144.3	125.63	146	133.06	157.24	152.3	136.8
11/06/10	134.73	127.3	126.22	147.7	127	143.09	165.84	129.97	154.01	147.8	126.87	145	133.25	157.26	152.73	137.09
11/13/10	134.58	127.3	126.25	147.26	126	144.1	165.66	129.92	154.41	148.1	126.75	145	133.33	162.4	154.6	137.22
11/20/10	138.37	129	126.23	146.93	127	145	165.47	130.01	153.13	150.1	126.79	146	133.18	160.69	155.53	137.53
11/27/10	138.37	130.1	126.22	145.92	127	145.62	165.66	129.96	152.9	149.4	127.62	146	133.38	162.62	156.21	137.62
12/04/10	138.89	129.3	126.26	146.44	127	146.91	165.47	130.06	152.17	151	128.63	144	133.1	165.36	157.13	137.73
12/11/10	140.71	130.7	126.24	146.99	127	149.59	168.26	130.01	151.26	152.7	130.67	144	133.88	159.56	157.82	138.64
12/18/10	144.74	133	126.27	146.84	127	151.81	171.04	130.23	150.19	156.2	134.4	145	134.64	160.17	157.22	140.12
12/25/10	145	135	126.28	146.17	128	151.1	171.79	130.13	151.93	154.7	135.37	143	134.76	155.78	157.42	140.52
01/01/11	144.78	134.5	126.25	148.73	131	145.87	170.86	130.32	153.62	154.6	130.02	143	135.4	155.04	155.94	139.83
01/08/11	134.91	124.5	126.27	148.61	131	138.72	171.79	130.04	152.68	144	123.92	143	135.41	153.35	156.37	137.42
01/15/11	134.58	125.9	122.95	146.38	132	129.54	172.34	130.23	152.42	141.7	123.81	143	136.52	150.14	158.71	135.44
01/22/11	133.8	123.8	122.93	148.38	132	118.32	172.34	130.14	151.96	139.8	115.27	147	140.69	150.26	156.88	132.48
01/29/11	124.48	118.6	121.82	148.04	132	129.54	169.56	129.99	153.88	135.3	115.58	150	144.57	140.61	153.26	134.07
02/05/11	134.93	123.1	124.49	148.88	132	140.76	168.26	130.54	157.04	145.8	124.82	153	151.31	142.93	153.85	139.23
02/12/11	144.01	130.2	126.48	149.21	136	145.86	167.33	134.49	160.87	149.6	133.26	158	156.04	138.95	154.14	143.84
02/19/11	143.71	131.1	130.64	149.02	140	145.86	166.59	134.75	163.38	148.3	133.39	163	160.26	140.4	155.37	145.8
02/26/11	143.5	130.8	130.65	150.74	142	145.86	164.17	134.73	161.06	148.2	133.33	166	163.26	140.37	153.29	146.21
03/05/11	144	131	130.63	151.29	143	145.86	163.24	134.88	158.58	148.2	133.16	168	165.67	133.29	152.72	146.78
03/12/11	144.6	130.5	130.6	150.52	144	148.92	161.39	134.75	156.91	150.2	132.44	168	166.08	132.86	152.21	147.49
03/19/11	151.24	136.3	134.75	151.17	145	153	159.71	138.69	157.06	151.6	138.09	168	166.16	137.74	151.29	149.71
03/26/11	150.76	135	137.59	151.91	145	154.02	159.71	138.44	157.35	155.9	138.11	168	166.22	136.98	151.71	150.64
04/02/11	153.27	139.7	137.59	152.62	146	155.04	159.71	138.45	157.17	154.7	140	168	166.08	137.59	151.86	151.56
04/09/11	153.26	140	137.59	151.13	148	157.08	156	138.47	154.84	154.8	140.12	168	166.2	136.66	153.81	152.37
04/16/11	154.75	144.8	139.58	152.42	152	159.12	156	138.55	154.96	159.1	143.89	168	166.2	137.5	154.78	154.5
04/23/11	155.36	144.2	137.58	150.04	158	160.14	155.07	142.5	158.49	159.1	143.93	168	166.03	139.58	156.12	155.55
04/30/11	157.64	147.9	137.59	153.23	158	164.22	155.44	142.63	161.99	161.7	146.82	168	166.8	139.9	156.45	157.29
05/07/11	160.94	152	141.88	152.19	159	166.26	155.63	142.59	164.35	164.9	150.76	170	168.92	140.84	158.12	159.4
05/14/11	160.62	151.7	141.89	148.65	159	163.2	155.63	142.68	164.17	161.1	150.74	171	169.67	140.78	162.62	159.27
05/21/11	152.5	143.7	141.89	148.04	156	157.08	158.04	146.7	163.71	156.3	143.19	171	169.51	144.75	164.73	156.33
05/28/11	146.86	140.5	141.89	148.17	151	155.04	159.9	146.39	164.17	153.5	139.36	168	166.48	146.16	167.21	154.1
06/04/11	147.28	139.4	138.96	146.72	147	157.08	162.13	146.67	163.95	153	139.44	166	164.28	144.28	166.97	153.48
06/11/11	152.75	144.8	138.93	147.86	146	160.14	160.83	146.75	162.66	161.4	145.13	166	164.33	142.47	165.35	155.04
06/18/11	153.13	144.3	141.45	146.37	145	160.14	163.61	146.73	165.59	159.7	145.04	167	165.6	141.07	168.41	156.12
06/25/11	152.63	145	141.44	147.95	145	160.14	165.84	146.88	168.64	160.4	145.18	167	165.47	142.41	167.54	156.4
07/02/11	153.13	144.9	141.45	147.77	144	160.14	167.7	146.7	171.98	159.6	145.15	167	165.58	145.87	165.97	156.69
07/09/11	153.23	145.1	141.44	147.96	144	162.18	171.97	147.33	171.98	160.3	145.15	167	165.35	147.23	165.91	157.56
07/16/11	157.12	145.4	141.47	146.82	144	164.22	173.83	147.33	172.32	162.2	145.27	167	165.79	145.96	169.2	157.66
07/23/11	156.94	145.8	141.51	147.46	145	160.14	175.69	147.22	173.63	163.2	144.21	166	165.39	147.15	168.7	157.01
07/30/11	153.91	141.5	141.58	147.56	145	157.08	176.61	147.49	174.6	157.7	141.33	166	165.41	148.41	168.24	156.01
08/06/11	154	141.2	141.63	148.88	146	158.1	176.61	147.45	176.77	156.3	141	166	165.64	148.15	168.72	156.38
08/13/11	154.45	141	139.07	148.22	146	158.1	176.61	147.55	179.9	159.1	141.13	166	165.64	146.18	167.09	156.05
08/20/11	152.15	141.2	139.06	150.18	146	158.1	176.61	147.43	181.46	158.2	141.12	165	165.64	146.64	165.76	155.97
08/27/11	152.11	141.3	139.07	150.08	145	158.1	176.61	147.43	182.26	157.2	141.1	162	165.64	148.29	165.76	156.04
09/03/11	151.62	141	139.05	149.38	144	158.1	176.61	147.52	184.51	156.9	141.2	160	159.72	150.9	161.7	155.15
09/10/11	151.89	141.2	139.09	149.87	143	158.1	177.36	147.63	184.56	156.9	141.29	160	159.8	155.82	162.49	155.08
09/17/11	152.5	141.4	139.11	152.21	143	158.1	177.36	147.91	185.66	156.6	141.24	160	159.8	154.29	163.16	154.79
09/24/11	152	141.2	139.12	151.12	142	158.1	177.36	147.91	187.07	156.3	141.22	160	159.8	154.08	163.16	154.46
10/01/11	152.18	141.8	139.21	152.23	143	158.1	177.36	147.93	188.3	156.3	141.36	160	160.02	155.57	162.23	154.74
10/08/11	152.14	142.7	142.55	151.19	144	156.06	175.5	146.04	190.56	156.3	141.26	160	160.02	156.85	162.23	155.16
10/15/11	152.46	142.7	142.52	151.05	146	156.06	181.44	145.94	190.77	156.5	141.37	157	157.62	157.28	161.76	155.18
10/22/11	152.46	144.5	142.5	148.62	147	158.1	181.07	146.1	190.77	156.7	143.35	156	155.01	157.13	161.97	155.13
10/29/11	155.81	148.9	144.81	151.32	154	161.16	180.14	146.22	192.3	162	146.96	156	155.92	158.34	163.18	157.57
11/05/11	155.45	148.9	144.85	150.64	154	163.2	180.14	146.22	192.56	162	146.96	155	153.92	161.61	163.18	157.89
11/12/11	157.15	153.2	149.13	148.95	155	165.24	179.21	146.2	196.75	163.5	150.78	155	155.6	162.23	167.31	159.53
11/19/11	157.86	152.3	149.14	150.69	161	165.24	182.74	146.05	196.64	164.1	150.66	155	155.41	163.29	167.82	160.56
11/26/11	157.51	153	149.14	149.63	161	165.24	190.73	145.85	195.67	166.2	150.67	155	154.96	162.24	167.82	160.47
12/03/11	159.62	152.7	151.84	152.53	157	165.24	192.7	146.07	193.5	166.4	150.76	155	153.7	165.7	167.8	160.66
12/10/11	160.22	152.4	151.86	152.98	151	165.24	192.7	146.08	191.53	166.2	150.83	155	153.29	168.88	168.09	160.48
12/17/11	159.6	154.2	151.87	151.87	152	165.24	192.7	146.06	182.91	165	151.04	155	154.36	160.98	170.68	160.51
12/24/11	160.24	150.4	146.37	152.04	150	161.16	200.2	146.06	187.05	165	147.05	153	151.29	161.41	172.37	158.74
12/31/11	154.75	145.4	144.6	152.46	146	158.1	200.2	146.06	185.68	165	147.05	152	149.54	156.79	172.78	156.54
01/07/12	152.19	145.5	144.58	153.59	146	154.02	200.01	145.84	183.95	165	143.14	151	147.47	154.88	170.65	153.71
01/14/12	145.21	138.7	139.86	154.15	144	148.92	193.51	145.76	175.41	165	134.64	150	146.26	152.27	170.46	150.27
01/21/12	146.02	138.9	137.44	152.66	143	153	189.06	145.76	171.68	165	134.82	147	144.08	152.59	170.46	149.4
01/28/12	154.43	145.7	137.46	152.35	139	159.12	189.06	145.7	168.19	165	134.82	146	144.33	152.84	166.13	151.41
02/04/12	158.65	150.2	137.48	155.59	140	162.18	185.71	145.92	168.84	164.2	149.2	149	147.6	152.88	164.09	154.34
